,일자,지역,이용현황_결제건수_금액병합_수정_충전건수,이용현황_결제건수_금액병합_수정_충전금액,이용현황_결제건수_금액병합_수정_결제건수,이용현황_결제건수_금액병합_수정_결제금액,인천_행정구역별_월별_상권수_수정본_상권수,인천e음카드_월별_캐시백비율_연매출 3억원 이하,인천e음카드_월별_캐시백비율_연매출 3억~30억원,인천e음카드_월별_캐시백비율_연매출 30억원 초과,인천e음카드_월별_캐시백비율_월 결제 한도,인천광역시_행정동병_연령별_성별_인구수_여/0_9,인천광역시_행정동병_연령별_성별_인구수_여/10_19,인천광역시_행정동병_연령별_성별_인구수_여/20_29,인천광역시_행정동병_연령별_성별_인구수_여/30_39,인천광역시_행정동병_연령별_성별_인구수_여/40_49,인천광역시_행정동병_연령별_성별_인구수_여/50_59,인천광역시_행정동병_연령별_성별_인구수_여/60_69,인천광역시_행정동병_연령별_성별_인구수_여/70_79,인천광역시_행정동병_연령별_성별_인구수_여/80_89,인천광역시_행정동병_연령별_성별_인구수_여/90_99,인천광역시_행정동병_연령별_성별_인구수_여/100 +,인천광역시_행정동병_연령별_성별_인구수_여/총인구수,인천광역시_행정동병_연령별_성별_인구수_남/0_9,인천광역시_행정동병_연령별_성별_인구수_남/10_19,인천광역시_행정동병_연령별_성별_인구수_남/20_29,인천광역시_행정동병_연령별_성별_인구수_남/30_39,인천광역시_행정동병_연령별_성별_인구수_남/40_49,인천광역시_행정동병_연령별_성별_인구수_남/50_59,인천광역시_행정동병_연령별_성별_인구수_남/60_69,인천광역시_행정동병_연령별_성별_인구수_남/70_79,인천광역시_행정동병_연령별_성별_인구수_남/80_89,인천광역시_행정동병_연령별_성별_인구수_남/90_99,인천광역시_행정동병_연령별_성별_인구수_남/100 +,인천광역시_행정동병_연령별_성별_인구수_남/총인구수,업종별_인천e음카드_데이터(월별)_문화_취미_영화관,업종별_인천e음카드_데이터(월별)_숙박,업종별_인천e음카드_데이터(월별)_약국,업종별_인천e음카드_데이터(월별)_연료,업종별_인천e음카드_데이터(월별)_유통업영리_편의점,업종별_인천e음카드_데이터(월별)_일반휴게음식,업종별_인천e음카드_데이터(월별)_학원,업종별_인천e음카드_데이터(월별)_기타,업종별_인천e음카드_데이터(월별)_전체금액,이용현황_결제건수_금액병합_수정_충전건수_조사여부,이용현황_결제건수_금액병합_수정_충전금액_조사여부,이용현황_결제건수_금액병합_수정_결제건수_조사여부,이용현황_결제건수_금액병합_수정_결제금액_조사여부,인천_행정구역별_월별_상권수_수정본_상권수_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/총인구수_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/총인구수_조사여부,업종별_인천e음카드_데이터(월별)_문화_취미_영화관_조사여부,업종별_인천e음카드_데이터(월별)_숙박_조사여부,업종별_인천e음카드_데이터(월별)_약국_조사여부,업종별_인천e음카드_데이터(월별)_연료_조사여부,업종별_인천e음카드_데이터(월별)_유통업영리_편의점_조사여부,업종별_인천e음카드_데이터(월별)_일반휴게음식_조사여부,업종별_인천e음카드_데이터(월별)_학원_조사여부,업종별_인천e음카드_데이터(월별)_기타_조사여부,업종별_인천e음카드_데이터(월별)_전체금액_조사여부,lpf_trend,trend_diff,slope_3,slope_6,trend_deviation,캐시백_변화,캐시백_상하향_더미,캐시백_유지개월,캐시백_변동_소비변화율,month,month_sin,month_cos,전월대비_변화율,금액_ma_3,금액_deviation_3,연초말_EMT,월별평균_x,월별평균_y,평년_월별_차이
285,2020-12,인천광역시 미추홀구,218000.0,18864000000.0,1101000.0,21178000000.0,179.0,0.1,0.1,0.1,100만원,13281,15374,27069,25772,29814,33469,28971,17106,8201,1518,130,200705,13912,16284,30262,29925,33593,33718,26658,14151,4625,463,47,203638,2288850.0,43693200.0,1028971706.0,1597122532.0,2227380116.0,6774888765.0,943012970.0,16244463487.0,28861821626.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33223619764.495285,692166178.176651,674798686.9161601,622003754.9034598,-4361798138.495285,0.0,0,,,12,-2.4492935982947064e-16,1.0,-0.005804664321589659,29258071658.333332,-396250032.33333206,Y_T,32162147890.8,32162147890.8,-3300326264.799999
286,2021-01,인천광역시 미추홀구,224000.0,19924000000.0,1082000.0,20970000000.0,174.0,0.1,0.1,0.1,100만원,13236,15334,27069,25774,29909,33404,29209,17153,8227,1544,130,200989,13864,16306,30097,30009,33630,33723,26828,14198,4685,467,47,203854,1668450.0,46425900.0,961175243.0,1704970426.0,2233870891.0,6970605192.0,1309039248.0,16170354351.0,29398109701.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33947559415.0686,723939650.5733147,708052914.3749837,656570730.9522965,-4549449714.0686,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.0185812275451418,29096754763.666668,301354937.33333206,Y_E,33771644454.4,33771644454.4,-4373534753.400002
287,2021-02,인천광역시 미추홀구,1068000.0,21603000000.0,221000.0,20183000000.0,154.0,0.1,0.1,0.1,100만원,13213,15329,27041,25700,29929,33399,29383,17167,8295,1539,128,201123,13862,16292,30024,29983,33649,33722,27002,14217,4731,472,48,204002,3645100.0,45103500.0,944055803.0,1676696305.0,2139566396.0,7128593062.0,1472056395.0,16709620061.0,30119336622.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34697819461.91746,750260046.8488579,737099848.7110804,689725988.0552616,-4578482839.917458,0.0,0,,,2,0.8660254037844386,0.5000000000000001,0.02453310530287145,29459755983.0,659580639.0,Y_E,29603283935.2,29603283935.2,516052686.79999924
288,2021-03,인천광역시 미추홀구,250000.0,22627000000.0,1259000.0,24217000000.0,151.0,0.1,0.1,0.1,100만원,13165,15344,26936,25689,29769,33173,29508,17051,8296,1519,61,200511,13830,16273,29993,29892,33575,33624,27089,14177,4732,454,25,203664,3503800.0,45594900.0,1124034912.0,1848077966.0,2427016698.0,8910308175.0,1845101873.0,17459960171.0,33663598495.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35466324125.04432,768504663.1268616,759382354.9878567,719558455.6936126,-1802725630.0443192,0.0,0,,,3,1.0,6.123233995736766e-17,0.1176739686361874,31060348272.666668,2603250222.333332,Y_E,34553253048.75,34553253048.75,-889654553.75
289,2021-04,인천광역시 미추홀구,254000.0,23009000000.0,1314000.0,24717000000.0,146.0,0.1,0.1,0.1,100만원,13080,15307,26886,25662,29797,33133,29668,17036,8348,1523,64,200504,13701,16277,30006,29749,33517,33607,27238,14129,4792,454,25,203495,3239800.0,40963400.0,1138296813.0,1945070615.0,2481111340.0,9186811276.0,1880408141.0,17719678033.0,34395579418.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36242730684.996605,776406559.9522858,772455611.5395774,743850246.3395946,-1847151266.996605,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,0.021743989226485017,32726171511.666668,1669407906.333332,Y_M,34807649903.0,34807649903.0,-412070485.0
290,2021-05,인천광역시 미추홀구,268000.0,24428000000.0,1365000.0,26330000000.0,80.0,0.1,0.1,0.1,100만원,13067,15273,26879,25666,29757,33153,29847,17032,8402,1533,63,200672,13657,16269,29945,29752,33428,33679,27371,14160,4825,453,25,203564,7649900.0,43612600.0,1167435474.0,1973173822.0,2352331063.0,9873804510.0,1945773420.0,18576735167.0,35940515956.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37015079604.607,772348919.6103973,774377739.781337,760323362.0991268,-1074563648.6070023,0.0,0,,,5,0.49999999999999994,-0.8660254037844387,0.044916717907985015,34666564623.0,1273951333.0,Y_M,39529457896.5,39529457896.5,-3588941940.5
291,2021-06,인천광역시 미추홀구,269000.0,24476000000.0,1408000.0,26283000000.0,89.0,0.1,0.1,0.1,100만원,13046,15281,26884,25663,29793,33130,30009,17024,8461,1520,65,200876,13623,16263,29887,29776,33518,33651,27543,14149,4854,451,27,203742,11080700.0,38277910.0,1201009500.0,1962872749.0,1821514799.0,9684654848.0,2079259739.0,18556528412.0,35355198657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37770276290.53373,755196685.9267273,763772802.768562,766907753.2956144,-2415077633.5337296,0.0,0,,,6,1.2246467991473532e-16,-1.0,-0.016285723324522383,35230431343.666664,124767313.33333588,Y_M,36318923382.5,36318923382.5,-963724725.5
292,2021-07,인천광역시 미추홀구,289000.0,24847000000.0,1433000.0,26759000000.0,156.0,0.1,0.1,0.1,100만원,12974,15284,26856,25593,29772,33098,30174,16999,8505,1519,66,200840,13590,16244,29884,29677,33479,33694,27641,14141,4889,453,28,203720,15662700.0,47520800.0,1249605034.0,2161892524.0,1881322900.0,9345538761.0,1880398580.0,19292619075.0,35874560374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38494155048.205574,723878757.6718445,739537721.7992862,761882381.3576899,-2619594674.205574,0.0,0,,,7,-0.4999999999999997,-0.8660254037844388,0.014689826015082286,35723424995.666664,151135378.33333588,Y_M,32435864915.0,32435864915.0,3438695459.0
293,2021-08,인천광역시 미추홀구,306000.0,25086000000.0,1423000.0,26816000000.0,161.0,0.1,0.1,0.1,100만원,12929,15338,26919,25656,29851,33200,30382,17027,8552,1534,66,201454,13567,16255,29916,29895,33531,33788,27823,14178,4919,455,30,204357,20285500.0,43507200.0,1239990119.0,2252682342.0,1510377013.0,9191190475.0,1887720193.0,19202754177.0,35348507019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39171209822.516426,677054774.310852,700466765.9913461,743825664.6546903,-3822702803.516426,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.014663687847761175,35526088683.333336,-177581664.33333588,Y_M,30200268060.8,30200268060.8,5148238958.200001
294,2021-09,인천광역시 미추홀구,221000.0,19402000000.0,1621000.0,33016000000.0,88.0,0.1,0.1,0.1,100만원,12878,15336,26948,25644,29861,33269,30548,16996,8616,1559,69,201724,13461,16302,30000,29970,33561,33867,27953,14184,4967,462,31,204758,12087700.0,56432710.0,1535743358.0,2316330807.0,1737682788.0,9679829108.0,2003666728.0,25118456400.0,42460229599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39784435730.435295,613225907.918869,645140341.1148609,711451275.3883873,2675793868.564705,0.0,0,,,9,-1.0,-1.8369701987210297e-16,0.20118876806246488,37894432330.666664,4565797268.333336,Y_M,33535092850.0,33535092850.0,8925136749.0
295,2021-10,인천광역시 미추홀구,278000.0,22856000000.0,1534000.0,29279000000.0,109.0,0.1,0.1,0.1,100만원,12841,15276,26985,25673,29843,33300,30652,17007,8691,1565,58,201891,13401,16314,29961,29986,33560,33933,28075,14157,5021,463,27,204898,9547800.0,48970800.0,1456908783.0,2302565406.0,1599708923.0,10293104832.0,1938604855.0,21635214675.0,39284626074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40315824345.6866,531388615.2513046,572307261.5850817,663521622.8403873,-1031198271.6865997,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,-0.07479006955428213,39031120897.333336,253505176.66666412,Y_T,30967032624.6,30967032624.6,8317593449.400002
296,2021-11,인천광역시 미추홀구,327000.0,29196000000.0,1499000.0,31984000000.0,155.0,0.1,0.1,0.1,100만원,12792,15258,26944,25683,29876,33340,30734,17005,8744,1574,51,202001,13358,16303,29953,29969,33608,33991,28117,14182,5052,455,21,205009,10401900.0,44517000.0,1479880554.0,2634340702.0,1531691689.0,11131940996.0,2252265496.0,24067909524.0,43152947861.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40747230097.49595,431405751.80934906,481397183.530324,598942938.1478018,2405717763.504051,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,0.09846910034763434,41632601178.0,1520346683.0,Y_T,30562785584.0,30562785584.0,12590162277.0
297,2021-12,인천광역시 미추홀구,305000.0,26023000000.0,1898000.0,38134000000.0,119.0,0.1,0.1,0.1,100만원,12773,15229,26976,25745,29837,33355,30820,17006,8809,1584,47,202181,13331,16291,29929,30089,33688,34022,28194,14161,5106,458,14,205283,18877300.0,72722520.0,1802374655.0,3151550381.0,2140960831.0,13369908373.0,2199600186.0,27831213019.0,50587207265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41061268659.432755,314038561.9368057,372722156.87307155,517000499.8950247,9525938605.567245,0.0,0,,,12,-2.4492935982947064e-16,1.0,0.1722769769506014,44341593733.333336,6245613531.666664,Y_T,32162147890.8,32162147890.8,18425059374.2
298,2022-01,인천광역시 미추홀구,369000.0,31950000000.0,2284000.0,44639000000.0,170.0,0.1,0.1,0.1,100만원,12709,15190,26883,25721,29810,33386,30945,17031,8898,1587,47,202207,13228,16229,29835,30045,33655,33998,28298,14202,5183,460,13,205146,15311400.0,79659886.0,1952023581.0,3258375260.0,2433479797.0,14050002570.0,2464699645.0,33642994025.0,57896546164.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41243154652.676796,181885993.24404144,247962277.5904144,417760819.7029602,16653391511.323204,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.14448986797611063,50545567096.666664,7350979067.333336,Y_E,33771644454.4,33771644454.4,24124901709.6
299,2022-02,인천광역시 미추홀구,355000.0,29461000000.0,1670000.0,32735000000.0,99.0,0.1,0.1,0.1,100만원,12588,15184,26772,25658,29810,33355,31050,17073,8971,1595,46,202102,13105,16193,29794,29953,33591,33969,28434,14274,5247,456,13,205029,7358700.0,65481300.0,2241480774.0,2757289139.0,1900560233.0,10693451484.0,2146221530.0,22929268138.0,42741111298.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41283236671.136055,40082018.45925903,110984005.85165283,302572405.3260343,1457874626.863945,0.0,0,,,2,0.8660254037844386,0.5000000000000001,-0.26176751240169194,50408288242.333336,-7667176944.333336,Y_E,29603283935.2,29603283935.2,13137827362.8
300,2022-03,인천광역시 미추홀구,421000.0,34480000000.0,1972000.0,37749000000.0,103.0,0.1,0.1,0.1,100만원,12478,15196,26767,25632,29721,33365,31051,17139,9012,1608,48,202017,13018,16175,29671,29948,33535,34053,28428,14325,5300,460,13,204926,5671700.0,67067140.0,2332310877.0,3075056775.0,2129492636.0,13190835324.0,2394622089.0,26017713014.0,49212769555.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41177782905.622925,-105453765.51313019,-32685873.52693277,174277100.3956003,8034986649.377075,0.0,0,,,3,1.0,6.123233995736766e-17,0.15141530157880645,49950142339.0,-737372784.0,Y_E,34553253048.75,34553253048.75,14659516506.25
301,2022-04,인천광역시 미추홀구,438000.0,36000000000.0,2006000.0,39406000000.0,121.0,0.1,0.1,0.1,100만원,12434,15182,26714,25587,29740,33351,31101,17213,9048,1588,47,202005,12938,16194,29492,29896,33581,34102,28487,14331,5337,459,13,204830,7773600.0,56180800.0,1898097953.0,3485984715.0,2015709284.0,14520171693.0,2518822574.0,26667355398.0,51170096017.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40927944232.17226,-249838673.45066833,-177646219.4818998,36948440.86889599,10242151784.827744,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,0.039772735403816206,47707992290.0,3462103727.0,Y_M,34807649903.0,34807649903.0,16362446114.0
302,2022-05,인천광역시 미추홀구,465000.0,38569000000.0,2084000.0,41740000000.0,145.0,0.1,0.1,0.1,100만원,12402,15192,26674,25582,29742,33369,31106,17376,9103,1596,49,202191,12869,16214,29429,29898,33597,34237,28499,14449,5397,460,13,205062,40600750.0,57159150.0,1832966422.0,3698625667.0,2075757120.0,16147969797.0,2658618881.0,27618329129.0,54130026916.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40539676903.10461,-388267329.06764984,-319053001.2591588,-104544108.81906974,13590350012.895393,0.0,0,,,5,0.49999999999999994,-0.8660254037844387,0.057844935409474996,51504297496.0,2625729420.0,Y_M,39529457896.5,39529457896.5,14600569019.5
303,2022-06,인천광역시 미추홀구,460000.0,37841000000.0,2056000.0,41243000000.0,138.0,0.1,0.1,0.1,100만원,12335,15216,26595,25571,29754,33338,31159,17411,9171,1585,49,202184,12824,16202,29324,29828,33608,34243,28527,14517,5447,461,15,204996,45569500.0,60855450.0,1817584311.0,3624338865.0,2135435493.0,15621616273.0,2854150270.0,27252214490.0,53411764652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40025182963.55259,-514493939.5520172,-451380634.30983484,-244867897.80474254,13386581688.44741,0.0,0,,,6,1.2246467991473532e-16,-1.0,-0.013269202047776818,52903962528.333336,507802123.6666641,Y_M,36318923382.5,36318923382.5,17092841269.5
304,2022-07,인천광역시 미추홀구,327000.0,24151000000.0,1820000.0,33597000000.0,173.0,0.05,0.05,0.05,30만원,12257,15200,26439,25533,29750,33253,31232,17526,9204,1591,50,202035,12761,16161,29272,29685,33605,34262,28576,14584,5464,472,15,204857,26542600.0,38040100.0,1686087047.0,3112803621.0,1792104319.0,11956630952.0,1880566640.0,21148039771.0,41640815050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39403812994.67985,-621369968.8727417,-567931954.21239,-378376729.64456064,2237002055.3201523,-0.05,-1,9.0,-0.338108414503909,7,-0.4999999999999997,-0.8660254037844388,-0.22038121523774146,49727535539.333336,-8086720489.333336,Y_M,32435864915.0,32435864915.0,9204950135.0
305,2022-08,인천광역시 미추홀구,294000.0,21935000000.0,1429000.0,25544000000.0,139.0,0.05,0.05,0.05,30만원,12293,15237,26370,25649,29806,33248,31390,17578,9294,1610,49,202524,12751,16246,29252,29782,33636,34309,28706,14626,5544,482,16,205350,21787900.0,27091000.0,1426017506.0,2338226123.0,1383942553.0,9178839574.0,1715488889.0,16384471230.0,32475864775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38700582047.497734,-703230947.1821136,-662300458.0274217,-499225484.0758645,-6224717272.497734,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.2200953623024725,42509481492.333336,-10033616717.333336,Y_M,30200268060.8,30200268060.8,2275596714.200001
306,2022-09,인천광역시 미추홀구,281000.0,21566000000.0,1290000.0,23459000000.0,82.0,0.05,0.05,0.05,30만원,12290,15253,26250,25668,29781,33085,31352,17564,9297,1591,49,202180,12777,16249,29167,29781,33642,34139,28652,14581,5524,465,10,204987,11700600.0,22328600.0,1295924671.0,2002950663.0,1259260671.0,8085615685.0,1608372583.0,16002133725.0,30288287198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37942346919.956314,-758235127.54142,-730733037.3617747,-601904031.3363719,-7654059721.956314,0.0,0,,,9,-1.0,-1.8369701987210297e-16,-0.06736010240700352,34801655674.333336,-4513368476.333336,Y_M,33535092850.0,33535092850.0,-3246805652.0
307,2022-10,인천광역시 미추홀구,306000.0,22766000000.0,1349000.0,24334000000.0,143.0,0.1,0.05,0.05,30만원,12236,15309,26123,25708,29761,33009,31513,17535,9417,1592,51,202254,12734,16242,29038,29838,33567,34078,28843,14542,5575,469,10,204936,7313500.0,21695100.0,1299699638.0,2036238877.0,1266278100.0,9187354587.0,1765857199.0,15747106064.0,31331543065.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37153990432.308235,-788356487.6480789,-773295807.5947571,-682290612.341508,-5822447367.308235,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,0.03444420148884775,31365231679.333332,-33688614.33333206,Y_T,30967032624.6,30967032624.6,364510440.4000015
308,2022-11,인천광역시 미추홀구,286000.0,21160000000.0,1258000.0,22644000000.0,130.0,0.1,0.05,0.05,30만원,12153,15327,25977,25660,29731,32937,31599,17562,9463,1601,47,202057,12658,16265,28825,29797,33481,34043,28981,14532,5599,474,11,204666,7456900.0,19065644.0,1282677400.0,1852468178.0,1144098768.0,8282307744.0,1698452003.0,14949646381.0,29236173018.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36356597394.155495,-797393038.1527405,-792874762.9004062,-738589447.4754759,-7120424376.155495,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,-0.06687733325655154,30285334427.0,-1049161409.0,Y_T,30562785584.0,30562785584.0,-1326612566.0
309,2022-12,인천광역시 미추홀구,282000.0,21116000000.0,1202000.0,22587000000.0,166.0,0.1,0.05,0.05,30만원,12089,15288,25805,25511,29677,32896,31644,17550,9526,1616,48,201650,12598,16236,28646,29682,33461,34012,29053,14543,5637,475,11,204354,13794890.0,19223700.0,1356432926.0,1861119403.0,1097828175.0,8389163326.0,1657735518.0,14745105263.0,29140403201.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35567159666.60854,-789437727.5469513,-793415382.8498468,-771530773.9437495,-6426756465.608543,0.0,0,,,12,-2.4492935982947064e-16,1.0,-0.003275730272256805,29902706428.0,-762303227.0,Y_T,32162147890.8,32162147890.8,-3021744689.799999
310,2023-01,인천광역시 미추홀구,270000.0,20983000000.0,1150000.0,22032000000.0,177.0,0.1,0.05,0.05,30만원,11981,15285,25609,25382,29623,32834,31742,17589,9577,1623,53,201298,12484,16219,28502,29500,33392,33993,29148,14559,5717,475,11,204000,10151300.0,18477500.0,1222998977.0,1556042499.0,1014233480.0,7629818959.0,1726474341.0,15263436866.0,28441633922.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34798612750.8822,-768546915.7263412,-778992321.6366422,-783794322.3221068,-6356978828.882202,0.0,0,,,1,0.49999999999999994,0.8660254037844387,-0.02397939637897739,28939403380.333332,-497769458.33333206,Y_E,33771644454.4,33771644454.4,-5330010532.400002
311,2023-02,인천광역시 미추홀구,248000.0,18758000000.0,1074000.0,19960000000.0,126.0,0.1,0.05,0.05,30만원,11854,15250,25500,25218,29545,32787,31873,17600,9647,1651,54,200979,12371,16216,28394,29382,33374,33939,29208,14565,5768,484,12,203713,5297550.0,17938300.0,1141023207.0,1383941185.0,944555141.0,7619378208.0,1694050434.0,12887984669.0,25694168694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34059800191.969746,-738812558.9124565,-753679737.3193991,-779094411.7645129,-8365631497.969746,0.0,0,,,2,0.8660254037844386,0.5000000000000001,-0.0966001192313638,27758735272.333332,-2064566578.333332,Y_E,29603283935.2,29603283935.2,-3909115241.200001
312,2023-03,인천광역시 미추홀구,278000.0,20591000000.0,1222000.0,21798000000.0,168.0,0.1,0.05,0.05,30만원,11823,15215,25463,25287,29521,32758,31998,17657,9670,1676,54,201122,12327,16178,28277,29454,33353,33930,29279,14630,5821,483,13,203745,8133000.0,17338700.0,1255289831.0,1403928758.0,1067742286.0,8406440159.0,1845280520.0,14092985862.0,28097139116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33355357261.845932,-704442930.1238136,-721627744.5181383,-761488696.4170017,-5258218145.845932,0.0,0,,,3,1.0,6.123233995736766e-17,0.09352201468814725,27410980577.333332,686158538.6666679,Y_E,34553253048.75,34553253048.75,-6456113932.75
313,2023-04,인천광역시 미추홀구,273000.0,20028000000.0,1208000.0,21235000000.0,151.0,0.1,0.05,0.05,30만원,11795,15188,25346,25367,29430,32726,32148,17724,9687,1700,56,201167,12264,16177,28134,29490,33303,33871,29449,14665,5835,484,13,203685,7570900.0,17785000.0,1224953441.0,1416245416.0,1045246154.0,8195618729.0,1740685960.0,13720332695.0,27368438295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32685760504.64015,-669596757.2057838,-687019843.6647954,-735097263.4507723,-5317322209.640148,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,-0.02593505402779739,27053248701.666668,315189593.33333206,Y_M,34807649903.0,34807649903.0,-7439211608.0
